date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:15	8236/8236	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:59%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/portfolio-single-3.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/portfolio-single-3.jpg	(from https://atixscripts.info/demo/html/businessz/portfolio-single.html)
11:26:17	347774/347774	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:04%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/testimonial-img.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/testimonial-img.jpg	(from https://atixscripts.info/demo/html/businessz/services2.html)
11:26:18	20202/20202	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:53%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-2.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:18	34533/34533	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:52%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-1.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-1.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:19	23644/23644	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:53%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-3.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-3.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:20	33359/33359	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:53%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-4.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-4.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:21	28297/28297	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:53%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-5.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-5.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:22	22873/22873	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:53%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-6.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-6.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:23	31235/31235	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:53%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-7.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-7.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:24	22049/22049	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:53%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-8.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-8.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:25	32690/32690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:54%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-post-9.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-post-9.jpg	(from https://atixscripts.info/demo/html/businessz/blog-post.html)
11:26:26	79056/79056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:54%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/blog-single.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/blog-single.jpg	(from https://atixscripts.info/demo/html/businessz/blog-single.html)
11:26:27	2574/2574	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:54%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/comment-1.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/comment-1.jpg	(from https://atixscripts.info/demo/html/businessz/blog-single.html)
11:26:28	2921/2921	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:15:54%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/comment-2.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/comment-2.jpg	(from https://atixscripts.info/demo/html/businessz/blog-single.html)
11:26:29	26572/26572	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:02%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-4.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-4.jpg	(from https://atixscripts.info/demo/html/businessz/team.html)
11:26:30	32748/32748	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:02%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-5.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-5.jpg	(from https://atixscripts.info/demo/html/businessz/team.html)
11:26:31	17099/17099	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2019:16:02%20GMT	https://atixscripts.info/demo/html/businessz/assets/images/team-6.jpg	/Users/gerianoadikaputra/Programs/httrack/bussinez/atixscripts.info/demo/html/businessz/assets/images/team-6.jpg	(from https://atixscripts.info/demo/html/businessz/team.html)
